,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"17,900","-1,250","-6.5","19,500","19,500","17,700","457,360","8,390,985,350","499,973,313,000","0.03","27,931,470"
,000040,KR모터스,"945","7","0.8","960","960","936","944,644","891,239,835","86,619,662,010","0.00","91,661,018"
,000050,경방,"10,750","-100","-0.9","10,850","11,150","10,700","20,097","218,723,000","294,714,152,500","0.02","27,415,270"
,000060,메리츠화재,"13,850","-650","-4.5","14,500","14,500","13,850","316,846","4,480,293,800","1,574,468,000,000","0.08","113,680,000"
,000070,삼양홀딩스,"62,000","100","0.2","62,100","62,500","61,300","7,488","462,532,000","530,984,802,000","0.03","8,564,271"
,000075,삼양홀딩스우,"46,200","-300","-0.6","46,200","47,000","46,200","138","6,411,950","14,047,479,600","0.00","304,058"
,000080,하이트진로,"33,500","-350","-1.0","33,500","34,050","33,500","219,996","7,416,354,600","2,349,475,968,500","0.13","70,133,611"
,000087,하이트진로2우B,"20,550","-200","-1.0","20,800","21,150","20,500","1,180","24,472,300","23,224,335,900","0.00","1,130,138"
,000100,유한양행,"59,500","-1,700","-2.8","61,300","61,800","59,500","324,034","19,660,476,200","3,977,980,195,000","0.21","66,856,810"
,000105,유한양행우,"60,800","-300","-0.5","61,100","62,000","60,500","5,204","318,914,200","71,801,152,000","0.00","1,180,940"
,000120,CJ대한통운,"159,500","500","0.3","160,000","161,000","155,500","83,651","13,265,596,000","3,638,568,868,000","0.19","22,812,344"
,000140,하이트진로홀딩스,"14,600","-150","-1.0","14,900","14,900","14,400","19,132","279,204,550","338,818,769,000","0.02","23,206,765"
,000145,하이트진로홀딩스우,"15,100","-150","-1.0","15,850","15,850","14,900","2,663","40,229,850","7,109,231,000","0.00","470,810"
,000150,두산,"46,600","-250","-0.5","47,400","47,500","45,950","41,137","1,911,973,750","770,010,711,000","0.04","16,523,835"
,000155,두산우,"38,850","-950","-2.4","39,900","40,000","38,500","18,713","732,750,000","155,262,548,700","0.01","3,996,462"
,000157,두산2우B,"79,600","-2,200","-2.7","81,500","81,800","79,600","1,329","106,559,900","71,085,824,800","0.00","893,038"
,000180,성창기업지주,"1,675","-105","-5.9","1,795","1,805","1,675","745,303","1,292,572,435","116,833,930,000","0.01","69,751,600"
,000210,대림산업,"78,000","-5,400","-6.5","82,000","82,300","77,200","768,199","61,212,372,000","2,714,400,000,000","0.15","34,800,000"
,000215,대림산업우,"42,550","-2,100","-4.7","44,600","44,650","41,600","47,693","2,043,216,150","161,690,000,000","0.01","3,800,000"
,000220,유유제약,"13,500","-150","-1.1","13,650","13,850","13,450","119,251","1,626,538,800","96,360,475,500","0.01","7,137,813"
,000225,유유제약1우,"13,800","-550","-3.8","14,300","14,300","13,600","14,021","195,042,800","15,641,817,000","0.00","1,133,465"
,000227,유유제약2우B,"34,300","-1,500","-4.2","36,100","36,100","34,300","1,239","42,948,900","5,627,944,000","0.00","164,080"
,000230,일동홀딩스,"9,030","-210","-2.3","9,240","9,410","8,970","8,824","80,020,200","104,209,812,000","0.01","11,540,400"
,000240,한국테크놀로지그룹,"14,900","-650","-4.2","15,450","15,650","14,800","381,512","5,786,311,300","1,386,000,577,700","0.07","93,020,173"
,000250,삼천당제약,"53,000","-700","-1.3","54,400","55,900","52,800","440,822","23,951,617,100","1,206,706,173,000","0.06","22,768,041"
,000270,기아차,"50,500","-2,500","-4.7","52,400","52,600","50,400","2,554,950","131,240,295,400","20,470,849,023,500","1.10","405,363,347"
,000300,대유플러스,"771","-5","-0.6","777","779","767","382,137","295,242,750","88,347,682,614","0.00","114,588,434"
,000320,노루홀딩스,"9,150","-30","-0.3","9,180","9,210","9,100","1,686","15,402,390","121,614,031,650","0.01","13,291,151"
,000325,노루홀딩스우,"17,900","100","0.6","17,400","17,900","17,400","571","10,118,950","3,315,975,000","0.00","185,250"
,000370,한화손해보험,"2,790","-45","-1.6","2,830","2,835","2,765","308,613","862,497,135","325,701,572,850","0.02","116,738,915"
,000390,삼화페인트,"4,885","-25","-0.5","4,915","4,945","4,880","10,440","51,215,260","129,153,298,635","0.01","26,438,751"
,000400,롯데손해보험,"1,655","-55","-3.2","1,700","1,710","1,650","831,000","1,387,577,875","513,606,609,600","0.03","310,336,320"
,000430,대원강업,"4,030","35","0.9","4,010","4,130","3,920","646,693","2,600,922,405","249,860,000,000","0.01","62,000,000"
,000440,중앙에너비스,"7,590","-220","-2.8","7,810","7,890","7,590","5,945","45,791,090","47,263,916,700","0.00","6,227,130"
,000480,조선내화,"74,000","0","0.0","74,600","74,700","74,000","1,148","85,088,500","296,000,000,000","0.02","4,000,000"
,000490,대동공업,"6,600","-70","-1.0","6,690","6,800","6,590","148,152","989,702,350","156,606,186,000","0.01","23,728,210"
,000500,가온전선,"20,500","-700","-3.3","21,200","21,200","20,500","10,643","221,080,250","85,287,113,500","0.00","4,160,347"
,000520,삼일제약,"21,000","-350","-1.6","21,200","21,750","20,750","32,162","682,285,600","140,592,816,000","0.01","6,694,896"
,000540,흥국화재,"2,675","-85","-3.1","2,760","2,790","2,650","62,708","171,113,955","171,849,075,375","0.01","64,242,645"
,000545,흥국화재우,"16,800","-1,250","-6.9","18,800","19,100","16,750","249,643","4,413,465,900","12,902,400,000","0.00","768,000"
,000547,흥국화재2우B,"23,000","0","0.0","22,900","23,600","22,750","1,805","41,653,150","3,532,800,000","0.00","153,600"
,000590,CS홀딩스,"55,000","300","0.6","54,800","55,700","54,400","2,849","157,081,100","63,496,510,000","0.00","1,154,482"
,000640,동아쏘시오홀딩스,"106,500","-3,000","-2.7","109,000","109,500","105,000","21,134","2,260,493,000","653,729,482,500","0.04","6,138,305"
,000650,천일고속,"66,600","-1,800","-2.6","68,400","69,000","66,400","2,109","141,463,600","95,186,052,000","0.01","1,429,220"
,000660,SK하이닉스,"79,900","-1,800","-2.2","81,600","82,100","79,900","2,707,518","218,826,901,150","58,167,388,963,500","3.11","728,002,365"
,000670,영풍,"483,500","-9,500","-1.9","492,000","492,000","482,500","1,521","739,970,500","890,626,340,000","0.05","1,842,040"
,000680,LS네트웍스,"2,100","-5","-0.2","2,105","2,170","2,075","55,585","116,424,200","165,486,333,600","0.01","78,803,016"
,000700,유수홀딩스,"5,320","-110","-2.0","5,430","5,460","5,290","1,748","9,350,130","138,542,439,840","0.01","26,041,812"
,000720,현대건설,"30,650","350","1.2","30,350","31,150","30,200","706,752","21,642,152,800","3,413,054,197,250","0.18","111,355,765"
,000725,현대건설우,"178,000","-1,500","-0.8","176,000","189,000","176,000","1,956","359,547,500","17,596,368,000","0.00","98,856"
,000760,이화산업,"14,800","100","0.7","15,500","15,650","14,700","6,678","101,562,500","41,440,000,000","0.00","2,800,000"
,000810,삼성화재,"179,000","-6,500","-3.5","185,500","186,000","178,000","162,413","29,425,024,000","8,480,095,823,000","0.45","47,374,837"
,000815,삼성화재우,"142,000","-3,500","-2.4","145,000","146,000","140,500","11,707","1,671,098,000","453,264,000,000","0.02","3,192,000"
,000850,화천기공,"30,400","-200","-0.6","30,450","31,150","30,350","2,924","89,498,900","66,880,000,000","0.00","2,200,000"
,000860,강남제비스코,"16,000","-150","-0.9","16,200","16,300","15,850","17,518","281,111,100","104,000,000,000","0.01","6,500,000"
,000880,한화,"24,050","-1,050","-4.2","24,900","25,100","24,050","416,040","10,177,811,050","1,802,757,576,750","0.10","74,958,735"
,000885,한화우,"48,900","-200","-0.4","48,600","49,600","48,600","3,212","157,500,650","23,437,476,600","0.00","479,294"
